timestamp_ms,pitch,roll,ax,ay,az,acc_mag,gx,gy,gz,label
759780,13.43,2.12,15.5707,-4.6819,-6.6774,17.5771,0.1527,-4.2748,13.2977,pre_fall
759800,13.02,1.07,14.1402,-5.1619,-7.865,16.9837,0.9618,-23.8473,9.6641,pre_fall
759820,13.2,-0.22,11.7699,-5.5007,-8.5473,15.5513,3.5267,-27.0687,-2.9466,pre_fall
759841,13.8,-1.68,10.3262,-5.5426,-7.695,14.0201,-1.8015,-18.1527,-16.7023,pre_fall
759861,14.51,-3.23,9.6881,-4.7321,-6.9192,12.8113,-10.5802,-9.4046,-25.7557,pre_fall
759881,15.12,-4.62,9.4786,-3.954,-6.2944,12.0457,-19.2061,-0.4427,-29.9389,pre_fall
759901,15.59,-5.84,9.4846,-3.4536,-6.0861,11.7867,-26.5191,2.1221,-30.458,pre_fall
759921,15.95,-6.99,9.4092,-3.3866,-6.2704,11.8034,-31.7252,-2.1832,-30.5344,pre_fall
759942,16.39,-8.15,8.7149,-3.3208,-6.5565,11.4002,-35.6489,-7.8626,-34.9466,pre_fall
759962,16.97,-9.32,8.0852,-3.14,-6.4847,10.8297,-41.3282,-9.2061,-39.2366,pre_fall
759982,17.58,-10.42,7.4543,-2.7964,-6.1435,10.0563,-47.5115,-6.8855,-43.7252,pre_fall
760002,18.11,-11.36,7.4747,-2.0279,-5.6994,9.616,-52.2137,-2.5802,-48.9466,pre_fall
760022,18.32,-11.81,7.616,-1.2809,-5.4552,9.4553,-53.8779,-1.8321,-55.8015,pre_fall
760043,18.29,-11.98,7.2975,-0.826,-4.7489,8.7458,-51.313,-0.626,-65.6641,pre_fall
760063,18.06,-11.5,7.5765,0.2011,-4.6064,8.8692,-45.5267,1.6183,-71.4962,pre_fall
760083,17.59,-10.42,8.5425,0.6943,-4.4245,9.6453,-36.855,1.1908,-73.0534,pre_fall
760103,16.76,-9.29,9.3565,0.3819,-4.2928,10.3014,-28.6107,-2.5344,-72.1221,pre_fall
